No.,URL,Title,Description,Date,Guest,Position,Company,Category,Biggest Challenge,SaaS Resources,Notes
060,http://saastr.libsyn.com/saastr-060-how-to-use-sdr-as-a-growth-engine-a-customer-success-as-a-bridge-for-gaps-in-product-with-lawrence-coburn-founder-ceo-doubledutch,"SaaStr 060: How To Use SDR As A Growth Engine a & Customer Success As A Bridge For Gaps In Product with Lawrence Coburn, Founder & CEO @ DoubleDutch","Lawrence Coburn is the Founder & CEO @ DoubleDutch, the category leader for event marketing automation. If you are at SaaStr and have the pleasure of using the SaaStr app, yep that is DoubleDutch! They have raised more than $75m in VC funding from some of the best VCs in the world including Index Ventures, Bessemer, Floodgate and Bullpen. As for Lawrence he is a three time entrepreneur, Lawrence also founded RateItAll, a top ten consumer review property, and LocationMeme, a blog about location based services. Lawrence is also the geo-location editor for The Next Web, is a mentor at IO Ventures, a San Francisco based incubator, and on the advisory board for the Enterprise 2.0 conference. In Today’s Episode You Will Learn:  How did Lawrence made his way into SaaS and then came to found DoubleDutch, the category leader for mobile social events? How does Lawrence look to use SDR as a growth engine and does he think it is important to invest in this early to build the machine? How has Lawrence found the transition in terms of moving upmarket from SMB to Enterprise? How does Lawrence look to differentiate himself in such a crowded market? How has Lawrence seen the evolution of the team? Does he agree there are different people for different phases of the growth cycle? How does Lawrence look to use customer success as a bridge to cover gaps in product?  60 Second SaaStr  Fave SaaS resource? What does Lawrence know now that he wish he had known at the beginning? What is the biggest challenge Lawrence faces to this day?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Lawrence Coburn",9/26/2016 3:01:15,Lawrence Coburn,CEO,Double Dutch,Marketing (Events),NA,"saastr; laws of the cloud bessimer; david skok; tomaz tunugz,","Double Dutch premise - something where mobile would be critical for enteperise; ultimately focused on mobile for live meetings/conferences/events; for founders -- really matters to have focus early and grow from there; hired 6 SDRs and making 70 calls a day a bit of a leap of faith; culture has an organic aspect that is hard to define; early days hiring for culture, horsepower, athletes, with a promise to teach you everything; later needed specialists; recent push to move upmarket; investors not only want growth, but now prioritiing economics of growth; hard to run a SaaS biz with customers of $10K ACV; coined ""live engagement marketing"" (live app at events); shirt from sem to abm; never thought of DD as a saas compay; but events tend to be recurring things (and companies will throw 1000s of events per year); metrics is really critical, lest you take sales that aren't beneficial long term to the business, "
061,http://saastr.libsyn.com/saastr-061-the-optimal-relationship-between-customer-success-sales-why-cs-is-not-a-playbook-function-why-the-best-csms-are-like-good-parents-with-john-gleeson-vp-customer-success-affinio,"SaaStr 061: The Optimal Relationship Between Customer Success & Sales, Why CS Is Not A Playbook Function & Why The Best CSMs Are Like Good Parents with John Gleeson, VP Customer Success @ Affinio","John Gleeson is VP of Customer Success @ Affinio where John was employee #1. 2 years and a half years later, John is the VP of Customer Success following their Series A and has seen the team expand to over 40 people and have offices in New York, Toronto, Halifax and Ireland. John has written a special blog post just for SaaStr listeners today outlining  his ultimate guide to customer success reading, it is my go to guide for customer success. In Today’s Episode You Will Learn:  How did John make his way into the world of SaaS and more specifically customer success? John has previously described customer success as ‘The Analogue of Sales’, what does he mean by this? How does it affect the way he views customer success How does John view the role of sales vs customer success in large accounts? How do they partner to drive expansion? How customer success managers be truly productive at the enterprise level? How can they measure their success with this productivity increase? Moving downstream, why does John believe the $2m benchmark per CSM is the hardest phase? What skills do you need to be successful at this stage? With so many accounts, is it possible to be proactive?  60 Second SaaStr  The biggest mistake most companies make when it comes to customer success? Most common questions asked by CSM leaders? Measuring customer success?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr John Gleeson",9/30/2016 9:21:07,John Gleeson,VP Customer Success,Affinio,Marketing (Analytics),NA,NA,"First hire at Affinio: fining product market fit (8 months) where CS is critical; once felt like had PMF, selling phase to get logos on board and deliver the promised value; then post-series A and hired a proper VP Sales and then a transition full time into customer success; not a ""playbook function"" -- people are still figuring out the standard playbook for CS; definition - analog of sales: the annuiity is really important in saas; admire the sales pipeline, CS has a simlar framework and increaes the importance of CS is the org; partnership b/t sales and CS is about value - when sale closed, then #1 reponsiblity for CS is delivering value; no selling in CS, want to become a peer, a trusted advisor; AE deals with renewals, so church/state separation, but still work together; tech is helpful here to give tools to csm to be more proactive than they could do manually; csm - need to be very relational but very process oriented (and help build it); CS is more on the art side, but will move more toward science, similar to shift we have seen in sales; CS metrics -- renewal rate and growth/expansion are critical, others are important, but those are the two leading indicators; moving from jack of all trades to speciialization -- get in lock step with VP sales; secondly dialing in time to value; also get out of the building and talk to others (still an evolving area); to be good at CS, act like a good parent (not just ""delight our customers""); big question -- where do you get them?  If you build good processes, you mght be able to skip customer succes experience, and just focus on domain expertise + customer centric; seed to series A -- figure out if you can get something scalable. From A to B, get your processes down to make them scalable; post-B, perfect the sytem and capture annuity with extrememly high renewals"
062,http://saastr.libsyn.com/saastr-062-why-unprofitable-customers-must-be-fired-segmentation-in-sales-breeds-laziness-the-future-of-sales-in-an-ai-driven-world-with-john-barrows-godfather-of-sales,"SaaStr 062: Why Unprofitable Customers Must Be Fired, Segmentation in Sales Breeds Laziness & The Future of Sales in an AI Driven World with John Barrows, Godfather of Sales","John Barrows is essentially the Godfather of Sales. We often have VPs of Sales from tech titans on the show but who trains those VPs and sales reps to be the best in the world at sales? That is where John Barrows comes in, with clients including Dropbox, Box, Marketo, Twilio and many more, John has amassed a wealth of knowledge and experience allowing him to provide the most proactive sales tips and strategies to optimise the sales process. If you have not checked out his blog, that really is a must and can be found here. In Today’s Episode You Will Learn:  How did John make his way into the world of SaaS and more specifically sales optimisation? How has John seen the sales landscape evolve? What has been the effect of the segmentation of roles pioneered by Salesforce? What will be the catalyst that causes teams to shift from current sales methods and teams to AI replacing the sales team? What does this depend on? How does John view the integration of sales and marketing? How does the rise of ABM change this? How can sales reps perfect the balance of being direct and being rude? How important is a summary email? What is the optimal structure and how should sales reps follow up on summary emails?  60 Second SaaStr  The most common question asked to John by VPs of Sales? What are the benefits of Top Down prospecting? Do execs need structure?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr John Barrows",10/3/2016 3:41:49,John Barrows,Godfather of Sales,NA,Sales,NA,NA,"Go-to man for saas sales consulting; lots of corporate experience, ultimately moved to traiing of saas sales functions; Salesforce pioneered segmentation of roles, which was great for scale, but bred laziness, marketing automation, etc has taken over a lot of the old things that sales used to do; so avg sales reps are a dying breed due to technology; uber is taking out taxis, some AI could take out sales  -- so how to reinvent; CS educate, educate then take an order; areas that sales make a diference is that customer don't always know what they need (outbound) -- have you heard about/thought about *this*?  Where ABM comes into play; not like ABM is new just because they have an acronym; so much more marketing noise out there -- so ABM is really important to be targeted to slice through noise; currently 1 SDR to multiple AEs, but now a marketing rep should be added to the pod to help crack the market (for enterprise); customer profiles/segmentation -- focus is key to anything, at first, take any money from anybody (but will get some bad revenue) and wil ultimately need to fire bad customers; come up with actual profiles then test it and be data-driven to test hypothesis, then you can hone in to customers earlier; bad revenue -- bad for profit margins and resources; maybe a little more revenue, but they are a huge bother; top-down prospective (c-suite first) to find out who to talk to far more valuable than the bottom-up approach; how to get sales reps on the phone (particuarl millenials who haven't grown up with a phone); executives are like children, they need structure; millenials were given far more structured lves than a previous generation (figure it out yourself, ""go play""); so the ""figure it out"" doesn't tend to work; but if you provide structure they'll do great; the summary email -- after any conversation with substance -- ""thanks for your time, before I get to next steps, I'm gonna send out a quick email about what I learned from this conversation -- can you do me a favor and email me back to let me know if I missed anything""?  (just a summary to confirm what I heard from you - active listening); meeting times -- can I have 10 minutes, etc (don't ask for meetings); product and services are pretty much comoditized now; the active professioanl interaction is a differentiator."
063,http://saastr.libsyn.com/saastr-063-the-sales-script-that-increases-conversion-by-80-how-to-optimise-events-increasing-leads-demos-how-bootstrapped-startups-can-scale-teams-alongside-revenue-with-brandon-bruce-founder-coo-cirrus-insight,"SaaStr 063: The Sales Script That Increases Conversion By 80%, How To Optimise Events Increasing Leads & Demos & How Bootstrapped Startups Can Scale Teams Alongside Revenue with Brandon Bruce, Founder & COO @ Cirrus Insight","Brandon Bruce is the Co-Founder and COO @ Cirrus Insight, the plugin for Gmail and Outlook that automatically updates Salesforce as you work. Cirrus is a bootstrapped startup with triple-digit yearly growth since it's founding 4 years ago and has grown from 2 co-founders in 2011 to a team of 55 people today. And I have to say a huge thanks to Aaron Ross, Author @ Predictable Revenue for the intro to Brandon today. Likewise, if you want to join me and Jason for mojitos at SaaStr Annual 2017 and also want an incredible 20% off ticket prices, then all you have to do is  click here! In Today’s Episode You Will Learn:  How did Brandon make his way into the world of SaaS and come to found Cirrus Insight? What does Brandon mean he says he likes to take the road less travelled in Sales? What have been his learnings from his interactions on the front line of sales? How has it changed how he approaches sales? How are Cirrus so efficient at events in terms of getting more leads, meeting and sales? What is the strategy going into events? How can we optimise this? Speaking of events in general there, how does Brandon look to define prospect and buyer personas? How important is this for events? How narrow and specific do these personas have to be? Brandon has stated before in the importance of learning and doing manual before automatic with the future in mind. What do he mean by this and how does it affect his roadmap and thought process to the future going forward?  60 Second SaaStr  Favourite SaaS reading material? What does Brandon know now that he wish he had known at the beginning? The biggest challenge of running Cirrus and how Brandon looks to combat it?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Brandon Bruce",10/7/2016 10:42:31,Brandon Bruce,Founder,Cirrus Insight,Sales Acceleration,NA,NA,"Couldn't find something that bridged salesforce and gmail; true market fit -- do we launch or do we launch in four months and get all the features -- but found that there was enough value at the time, so started charging (and got a few months lead in the market); worked the phones to start -- doesn't scale, but early on important to create relationships and get deep feedback; customer success to build brand advocates from early customers; very accesible for customers (give them the abilty to book a meeting whenever they want); no institutional backing, so scale the sales team based on revenue (bootstrapped); do a lot of events - get in front of the customers, swag - get stuff they can take home to their kids; leads - just the front of the funnel; personas for events -- swag grabbers, talkers, false decisions makers, stay 10 feet away, etc. - try to break through to the good leads; hardest things for startups -- focusing more on process to meaningful outcome; buffet -- what is key to success in biz? Emotional stability... relevant to startups; "
064,http://saastr.libsyn.com/saastr-064-why-now-is-a-really-good-time-for-saas-startups-to-raise-how-saas-startups-can-innovate-their-business-models-the-biggest-takeaways-from-working-with-john-doerr-kleiner-perkins-with-matt-murphy-managing-director-menlo-ventures,"SaaStr 064: Why Now Is A Really Good Time For SaaS Startups To Raise, How SaaS Startups Can Innovate Their Business Models & The Biggest Takeaways From Working With John Doerr @ Kleiner Perkins with Matt Murphy, Managing Director @ Menlo Ventures","Matt Murphy is a Managing Director @ Menlo Ventures where he focuses on multi-stage investments across cloud infrastructure and AI-first SaaS applications. Since joining Menlo, Matt has led investments in Heap Analytics, Usermind, and Veriflow. Previously, Matt was a General Partner at Kleiner Perkins for over 15 years.  Matt was also an observer at Google (from initial investment to IPO), launched the iFund in ’08 (a collaborative initiative with Apple to build the defining applications on the iOS platform), and led KPCB’s investments in AutoNavi (Nasdaq: AMAP, 2010) and Aerohive Networks (Nasdaq: HIVE, 2014). Before joining KPCB, Matt worked at semiconductor startup Netboost (acquired by Intel) and prior to that at Sun Microsystems. In Today’s Episode You Will Learn:  How Matt made his way into the world of VC and enterprise investing? What were his biggest takeaways from working alongside John Doerr @ Kleiner Perkins? How is the enterprise investing landscape changing? What fundamental shifts have we seen and what have been the dominant repercussions of this? Nakul Mandan stated that ‘we would see the 2nd wave of consumerisation of enterprise through business model’. Does Matt agree with this and what key trends is Matt most excited about in SaaS? How does Matt look to evaluate early stage SaaS valuations? What are people fundamentally misvaluing and how should the topic be approached? Is it harder now for SaaS companies to raise than ever before? What metrics does Matt look for in a Series A investment opportunity?    60 Second SaaStr  Matt's Fave SaaS reading material? What are the greenfield opportunities in SaaS today? What was Matt's biggest takeaway from working with John Doerr @ Kleiner Perkins?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Matt Murphy",10/10/2016 3:33:54,Matt Murphy,Managing Director,Menlo Ventures,VC,NA,NA,"Began with a startup, then intel, then to venture; originally with VC more ecommerce,etc; saas over the past four years or so since salesforce; recognize trends and go early and go big; saas has changed the enterprise sale -- departmental targets (rather than CIO) and quick time to value; anda shift from one application (peoplesoft) to a bunch of specific best of breed apps; a lot of biz models have been proven out in saas, really depends on the customer/industry/value; trend -- the stack: app layer, management layer, database layer, infrastructure layer.  Infrastrucute layer is now dominated by AWS/Azure, etc.  But, the other three layers -- database, management and application -- so look at it as three new clouds -- app cloud, api cloud and managment cloud - mgmt - appdymanics, new relic, datadog; api cloud - twilio, stripe, clarify, plaid (provide functionality across a wide range of applications); app cloud - best of breed broad set of applications for every vertical; -- all of this makes saas more exciting than before; valuation of early stage is the hardest; 4-20x arr depending on how how you are; how much have they already cracked the code v. looks good but work to do; biggest advice to founders -- system of records have already been filled; a big new idea or in existing category what more beyond just workflow can you do to automate/reinvent; VC is a long game and people really matter; good environment for SaaS for funding, but need to have something novel and differentiated (lots of companies), also move from horizontal apps to vertical apps; but also higher expectations around funding and traction, beyond seed; figure out the repeatable model, better the metrics the higher the valuation"
065,http://saastr.libsyn.com/saastr-065-how-to-create-an-ownership-culture-when-to-hire-your-first-customer-success-rep-and-why-the-funnel-needs-to-be-re-invented-with-sangram-vajre-founder-cmo-terminus,"SaaStr 065: How To Create An Ownership Culture, When To Hire Your First Customer Success Rep and Why The Funnel Needs To Be Re-Invented with Sangram Vajre, Founder & CMO @ Terminus","Sangram Vajre is the Co-Founder & CMO at Terminus, the leading account-based marketing platform. Prior to Terminus, Sangram was the Head of Marketing @ Pardo, prior to it’s acquisition by Salesforce. Sangram is also the brains behind the marvel that is Flip My Funnel which challenges the status quo of traditional B2B marketing practices and transform how B2B marketers approached driving revenue in their organization. You might remember in a recent episode Tim Kopp @ Hyde Park Ventures cited Sangram and his revolutionary approach with Flip My Funnel as one to watch. If that was not enough, Sangram is also the author of ""Account-Based Marketing For Dummies"". In Today’s Episode You Will Learn:  How Sangram came to found Flip My Funnel and Terminus? What was the a-ha moment and origin story for Sangram? Why does Sangram believe the funnel needs to be reinvented? Where are the inefficiencies? What can be done to optimise the funnel and what are the steps to do so? How did Sangram establish such a strong brand in the B2B space on a shoe-string budget in such a short space of time? What tactics can be done to exert your authority over a domain? How does Sangram look to create an ownership culture of internal entrepreneurs at Terminus? Why is it so important to try and hire people who know more than you? Why did Sangram decide to hire a customer success rep before any other function? What did he look for in his first CS person? What does Sangram thinks is fundamental to being successful at CS?  60 Second SaaStr  Biggest learning from founding and scaling Terminus? Sangram’s Favourite SaaS reading material?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Sangram Vajre",10/14/2016 7:45:44,Sangram Vajre,CMO,Terminus,Sales (ABM),NA,"saastr,","Prior to Terminus, marketing at Pardot; joined terminus 6 months in and tried to productize the service; $0- $1M in first year; ""Flip my funnel"" - less than 1% leads turn to outcome traditionally - four stages new B2B marketing - identify right customer, expand within them, engage on their terms, turn them into advocates; this is great, but how do we do it? leads - traditionally measured on wrong thing -- infographic for game of thrones and crushed it, tons of leads, but all the leads were crap (interest was GoT, not interested in the biz that created it); sales/marketing should work together -- then outreach targeted based on engagement; ABM itslef is not new, the technology enabling sales/marketing is new -- sales can get far more targeted support from marketers; customer profiles - get as focused as possible, especially in early days; our culture - given them the keys to the ferrari - we expect them to be good, we will listen to them and then hand them the keys to drive it fast (with ownership/accountibility/autonomy); startups are hard and building a category is even harder; focusing on the problem matters way more than the product in the early stages; "
066,http://saastr.libsyn.com/saastr-066-why-ceos-should-lead-from-the-heart-walk-the-sales-floor-pay-the-sales-team-well-why-sometimes-you-have-to-go-slow-to-go-fast-with-jeff-fernandez-founder-ceo-grovo,"SaaStr 066: Why CEO's Should Lead From The Heart, Walk The Sales Floor, Pay The Sales Team Well & Why Sometimes, You Have To Go Slow To Go Fast with Jeff Fernandez, Founder & CEO @ Grovo","Jeff Fernandez is the Co-Founder & CEO @ Grovo, the enterprise learning solution that allows you to educate and empower your employees. At Grovo, Jeff oversees sales, investor relations, and the building of Grovo’s award-winning culture. Prior to founding Grovo in 2010, Jeff served as product manager at Clickable (acquired by Syncapse). From 2006 until 2009, he led business development and sales for Doostang (acquired by Universum Global), an online career networking community. Jeff is also a bit of a rockstar off the field getting the highest honours from Harvard penning his thesis on human performance and then playing semi pro football for the New York Rebels in 2008. I would also like to say a massive thank you to Greg Sands @ Costanoa Venture Capital for the intro to Jeff today. In Today’s Episode You Will Learn:  How Jeff came to found Grovo? What was the a-ha moment for him? Jeff is renowned to ‘lead from the heart’. What are the advantages of this as a CEO? How does this affect the company, the culture? What are the inherent challenges? Question from Greg Sands: Jeff likes to ‘work the sales floor’, how does that work? What does Jeff actually do? What have been Jeff’s observations having seen the sales floor up close? How does Jeff look to structure the compensation for his sales team? How does this vary with time and stage? What does Jeff mean when he says ‘sometimes you have to go slow to go fast’? How does that play out in his management style?  60 Second SaaStr  Jeff’s biggest productivity tips? Biggest challenge for Jeff in being CEO @ Grovo? What does Jeff know now that he wishes he had known at the beginning?    If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Jeff Fernandez",10/17/2016 3:54:03,Jeff Fernandez,CEO,Grovo,HR (training),NA,NA,"entrenpreneurial from early on - aha was ""how do I connect google analytics to wordpress""; how to lead from the heart, but knowing when to be more reserved; very important in early days to compensate on commission that is extraordinally exciting (not necessarily the one later on, as things get more repeatable/easier); CEO is tip of the spear for sales - getting feedback & deliver value; early pricing wasn't scientific, but later pressuer test pricing mode fornew customers; feels right that a lot of saas companies don't charge enough in enthusiasm to get to product market fit; sometimes you have to go slow to go fast; future of employee learning is predictive (not on-demand); "
067,http://saastr.libsyn.com/saastr-067-gustos-joshua-reeves-on-how-to-optimise-the-hiring-interview-process-how-to-build-create-an-ownership-culture-why-every-6-months-a-company-becomes-a-new-company,"SaaStr 067: Gusto's Joshua Reeves on How To Optimise The Hiring & Interview Process, How To Build Create An Ownership Culture & Why Every 6 Months A Company Becomes A New Company","Josh Reeves is the Founder and CEO @ Gusto. Gusto reimagines payroll, benefits, HR, and personal finance and it is this reimagination that has led to their  recent addition to the unicorn club with investors including Google Capital, Kleiner Perkins, Data Collective and General Catalyst, just to name a few. As for Josh, he was selected for the 2012 Forbes 30 Under 30 list. Prior to co-founding Gusto, he was the CEO and co-founder of Unwrap, a SaaS startup which was acquired in 2010, and he began his career as an early employee at Zazzle. I would also like to give a big hand to Jason Lemkin and Phil Libin for the intro to Josh today. In Today’s Episode You Will Learn:  HR and Payroll is not sexy so how did Josh make his way into the industry and what was the a-ha moment for Gusto? Josh has said before ‘he lives and breathes how a company is built.’ How has Josh looked to grow and develop his own internal organisation at Gusto? How does this vary with stage? Josh has hired over 300 people at Gusto, how does he approach the interview process? What is the right way for employers to approach the ‘making offers’ stage? How important does Josh feel it is to have an ownership culture and internal entrepreneurialism? How can this environment be fostered and developed?  60 Second SaaStr  How employers can ensure new employees have an amazing first day? What does Josh know now that he wishes he had known when he started? The biggest mistake SaaS companies make with their HR and payroll organisation?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Josh Reeves",10/21/2016 4:15:23,Josh Reeves,CEO,Gusto,HR (payroll & benefits),NA,NA,"Knew a bunch of people with this issue in small business; grownt to 40,000 customers; 350 emplloyees; ask ""what is the purpose of this hire"" -- how will they impact. more work != better work; hiring buckets: values/motivation/skill set; hiring - few people on the call and make it a celebration; offer equity to everyone - make tthem an owner of the company and give this info to employees, since they too are owners and they can ask the ""why"" to make it better; fomo -- good to have when you're younger, but as you get older, focus on a few key things you see as valuable; biggest mistake with HR for startups -- important to know the comliance bits, but people/community is the core of HR; NPS important to track to make sure we're making our customer's life better; "
068,http://saastr.libsyn.com/saastr-068-flexports-ryan-petersen-on-why-nps-is-the-most-important-metric-how-to-structure-internal-compensation-schemes-how-to-implement-bottoms-up-decision-making-organisation,"SaaStr 068: Flexport's Ryan Petersen on Why NPS Is The Most Important Metric, How To Structure Internal Compensation Schemes & How To Implement @ Bottoms Up Decision Making Organisation","Ryan Petersen is the Founder and CEO of Flexport, the freight forwarder for the internet age. Flexport recently raised a phenomenal $65m Series B from the likes of Founders Fund, First Round, Felicis, Bloomberg Beta, Yuri Milner, Susa Ventures and more incredible investors. With none other than YC founder Paul Graham stating ‘Ryan has the rare ability to not just satisfy the market but grow it’. Prior to Flexport, Ryan was Founder and CEO of ImportGenius.com, the largest provider of business intelligence to the import-export industry. A huge hand to Chad Byers @ Susa and Jason Lemkin for the intro In Today’s Episode You Will Learn:  How did Ryan make her way into the world of SaaS and come to found Flexport? How does Ryan view NPS? Why is he so bullish? Why is it the most important metric? What are the downsides to relying on NPS? What is the optimal method to structure internal compensation structures? Why is compensation based on NPS and Net not effective and what are the dangers of this? How can founders look to implement bottoms up decision making in their organisation? What are the benefits of this and what are the challenges to it’s implementation? Ryan is hiring his first VP of Marketing? What should founders look for in their VP of Marketing? Why is now the right time and what challenges has Ryan faced in the process?  60 Second SaaStr  Fave SaaS reading material? What does Ryan know now that he wishes he had known when he started? What has been his biggest learning throughout the Flexport journey?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Ryan Petersen",10/24/2016 3:09:44,Ryan Petersen,CEO,Flexport,Freight Forwarding,health; don't exercise enough,"saastr, audible: the great courses","Early ecommerce, found that the frieght piece from china was a huge pain for a small business; had a proof of concept,but took 3 years to get customs license; NPS is ""THE"" metric; customer will refer you + they won't churn; helpful metric to determine where gauge were we are; geographical NPS will often change based on culture; but if you run into poor NPS, you can go address it and make those customers happy; comp sales based on gross, not net; if you have right price on freight and deliver on time, then infinite demand; customer segmentation is important; core is for 10-100M sales; enteprise likes it but takes forever to close and they want customization; smb, get 50 every day; hiring - I like builders; productivity tool --  delegate like crazy; investors don't like to invest in an LLC; customer service -- they need to be empowered to solve the problem; push the decision making to the edges of the org; empower/delegate to others for everything; as a founder ""if a decision is made that you don't like, let it go"" -- you get more out of people if they are empowered;"
069,http://saastr.libsyn.com/saastr-069-5-key-elements-founders-must-consider-before-embarking-on-the-sales-process-with-whitney-sales-vp-of-sales-talentiq,"SaaStr 069: 5 Key Elements Founders Must COnsider Before Embarking On The Sales Process with Whitney Sales, VP of Sales @ TalentIQ","Whitney Sales is the VP of Sales at TalentIQ, has been involved in bringing products to market and managing high growth sales teams for over a decade. She is the creator of the Sales Method, a strategic framework for launching products, which she used to help three companies earn a place on the Inc 5000 fastest growing companies list. Prior to joining TalentIQ, Whitney held executive positions at Wanelo and SpringAhead and currently serves as a mentor at StartX, Alchemist, and previous guest Acceleprise and a huge thanks to Michael Cardamone @ Acceleprise for the intro to Whitney today. In Today’s Episode You Will Learn:  How did Whitney make her way into the world of SaaS and more specifically sales? What are the 5 key criteria that founders need to consider before embarking on the sales process? How specific and targeted should a customer profile be? How many profiles can they have? What are the best questions to determine the optimal customer segment? How can founders identify which buyers are innovators? What tools are best for this? Once discovered, how should founders approach these innovators? Founders learn about gaps in customer information from selling. So how close should the integration of content marketing and selling be in the early days?  60 Second SaaStr  What are Whitney’s preferred tools for her tech stack? What does Whitney know now that she wishes she had known at the beginning? Does the proliferation of sales tools make it harder or easier?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Whitney Sales",10/28/2016 11:13:59,Whitney Sales,VP Sales,TalentIQ,Data Enrichment (API),NA,NA,"Last name sales: fate; worked in sales and able to launch an internal product and fell in love with startup process and having hand in all kinds of processes; sales is a process of inquiry, not a structured playbook; founders should be selling from day #1; as soon as money exchanges hands you start getting real feedback on product market fit; sales can be learned with enough time and effort -- a deep dive into problem solving; founders typically have a mentality of ""why not"", but often don't do that in selling the product; segment the market, who are the buyers (need to find early adopters); how do they talk about their pain (craft pitch and find gaps in knowledge), how do they find your product (marketing); what other products do they use (partnership); how are pricing models structured (so cuatomes can latch onto and understand); market segment: not too broad nor too narrow and find out where you get traction and hen look at those buying cycles (process inquiry) -- 2-3, before narrowing down to 1; look at techstack - BuiltWith, Datanyze, Intricately -- you can find out if a customer is comfortable with new tech; imho sales and marketing is one in the same -- need to work together as a well-oiled machine; when to hire your sales team -- question: do you know what's going to be required on a day to day perspective to set them up for success?  Characteristics to look for -- look at the sales process to determine skills you need + someone who is comfortable with gray (it's gonna change in 6 months) and someone who can think on their feet and want to figure stuff out; Advice: go for it.  biggest mistake from saas founders - sales has changed a lot in the past 10 years - don't throw headcount at it; know what you need them to do; buyers know a lot more now; lots of tools, ready for consolidation; hiring structure for new sales -- mentality and skillset and culture - happy hour test: do you want to spend 8 hours with this person."
070,http://saastr.libsyn.com/saastr-070-whether-you-should-have-a-missionary-or-mercenary-sales-team-does-culture-in-sales-really-matter-how-to-make-sales-and-engineering-work-in-unison-with-sequoia-backed-inkling-founder-matt-macinnis,"SaaStr 070: Whether You Should Have A Missionary or Mercenary Sales Team, Does Culture In Sales Really Matter & How To Make Sales and Engineering Work In Unison with Sequoia Backed Inkling Founder, Matt MacInnis","Matt MacInnis is the Founder & CEO @ Inkling, the company that brings policies and procedures to life for your desktop workers. The company has backing from some of the best investors in the world with the likes of Sequoia, Felicis and Kapor Capital behind them. As for Matt, prior to Inkling, he spent 7 years at the one and only Apple Inc. I would also like to say a huge thank you to Taro Fukuyama, Founder @ AnyPerk for the intro to Matt. In Today’s Episode You Will Learn:  How did Matt make his way into the world of SaaS and Inkling from Apple Inc? Does culture in sales really matter? Is it not just about hitting the fucking number? What are the two opposing culture that exist in the world of sales team? Why is missionary always better? How can a sales leader instill a competitive element into a missionary sales culture? What are the inherent challenges and how does Matt approach them? Is it possible to have a fantastic sales and a fantastic engineering culture? How can the two live under the same roof and what needs to happen to ensure this works? In terms of measurement, how can a founder know whether they have a strong culture? What are the signs and indications?  60 Second SaaStr  Productivity Tools What does Matt know now that he wishes he had known in the beginning? Biggest mistake most SaaS companies are enacting with their sales process?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Matt MacInnis",10/31/2016 4:12:27,Matt Macinnis,Founder,Inkling,Distributed documents,NA,Business Adventures by John Brooks,"At apple early and saw ipad in advance; build an education platform, but didn't work - then evolved the business to enterprsie who had pain of communication with distributed workforce; sales culture is inherently competitive -- you can either have mercinaries or missionaries -- the latter will optimize toward the customer; competition -- focus on what's going right (success -- be the #1 player on the team); rather than focusing on mistakes; build on strength and celebrate sales success; do they focus on the sales number v people who think about the broader company; how are sales contributing to the business; can you have a fantastic sales and engineering culture under the same roof; obsession with the product and then incoming barbarians of sales org; conflicts come in early reconciling short term (sales) and longer term (engineering): to do this core values - humilty, integrity, unconditional responsibility; how do best do communications -- should be captured in product process: here's how to communicate to product people, here's the time you can give feedback; compensation structure harmonization - sales/engineers are valued the way the market value them (sales rep live paycheck to paycheck); early on, wish I understood the value of conserving cash (a lot of the cultures of silicon valley don't make a difference if you have a strong culture); saas companies are trying to grow faster than higher than hull speed - get rationale about hull speed and more capital efficient; culter comes down to commitment and happiness of employees -- really comes down to when the going gets rough; layoff - based on consistent leadership the previous 36 months; "
